back,squat,0,0,-920,96,-632
back,squat,0,0,-920,127,-648
back,squat,0,0,-935,128,-572
back,squat,0,0,-951,143,-590
back,squat,0,0,-974,129,-541
back,squat,0,0,-969,142,-643
back,squat,0,0,-933,130,-663
back,squat,0,0,-942,128,-650
back,squat,0,0,-971,121,-601
back,squat,0,0,-983,127,-625
back,squat,0,0,-984,122,-670
back,squat,0,0,-990,126,-649
back,squat,0,0,-1010,140,-664
back,squat,0,0,-987,138,-607
back,squat,0,0,-959,142,-676
back,squat,0,0,-958,155,-718
back,squat,0,0,-960,160,-682
back,squat,0,0,-949,139,-643
back,squat,0,0,-944,128,-632
back,squat,0,0,-944,138,-642
back,squat,0,0,-934,144,-662
back,squat,0,0,-928,144,-681
back,squat,0,0,-915,144,-684
back,squat,0,0,-895,153,-663
back,squat,0,0,-888,156,-648
back,squat,0,0,-892,152,-640
back,squat,0,0,-892,144,-636
back,squat,0,0,-888,132,-633
back,squat,0,0,-877,128,-638
back,squat,0,0,-867,125,-632
back,squat,0,0,-882,126,-619
back,squat,0,0,-887,136,-645
back,squat,0,0,-869,139,-649
back,squat,0,0,-864,147,-656
back,squat,0,0,-864,152,-635
back,squat,0,0,-864,147,-619
back,squat,0,0,-862,138,-601
back,squat,0,0,-854,146,-588
back,squat,0,0,-848,148,-598
back,squat,0,0,-846,141,-588
back,squat,0,0,-837,160,-583
back,squat,0,0,-820,159,-602
back,squat,0,0,-800,149,-571
back,squat,0,0,-802,134,-546
back,squat,0,0,-812,122,-563
back,squat,0,0,-778,138,-581
back,squat,0,0,-728,152,-550
back,squat,0,0,-726,153,-526
back,squat,0,0,-704,160,-504
back,squat,0,0,-705,160,-503
back,squat,0,0,-728,152,-464
back,squat,0,0,-736,128,-440
back,squat,0,0,-720,97,-424
back,squat,0,0,-712,96,-424
back,squat,0,0,-690,74,-387
back,squat,0,0,-659,79,-369
back,squat,0,0,-599,80,-361
back,squat,0,0,-557,94,-346
back,squat,0,0,-532,82,-324
back,squat,0,0,-521,80,-267
back,squat,0,0,-540,67,-276
back,squat,0,0,-544,83,-331
back,squat,0,0,-550,113,-356
back,squat,0,0,-582,114,-390
back,squat,0,0,-657,112,-406
back,squat,0,0,-743,106,-402
back,squat,0,0,-824,98,-422
back,squat,0,0,-886,96,-448
back,squat,0,0,-925,96,-440
back,squat,0,0,-936,96,-463
back,squat,0,0,-936,101,-470
back,squat,0,0,-917,114,-474
back,squat,0,0,-895,120,-471
back,squat,0,0,-875,116,-424
back,squat,0,0,-847,116,-418
back,squat,0,0,-820,132,-436
back,squat,0,0,-800,136,-428
back,squat,0,0,-800,124,-401
back,squat,0,0,-804,116,-354
back,squat,0,0,-796,108,-349
back,squat,0,0,-785,107,-373
