back,squat,0,0,-856,136,-408
back,squat,0,0,-856,128,-416
back,squat,0,0,-864,113,-424
back,squat,0,0,-849,112,-424
back,squat,0,0,-812,119,-439
back,squat,0,0,-772,134,-404
back,squat,0,0,-754,136,-344
back,squat,0,0,-745,129,-350
back,squat,0,0,-731,75,-325
back,squat,0,0,-728,77,-333
back,squat,0,0,-728,105,-349
back,squat,0,0,-703,124,-340
back,squat,0,0,-720,116,-342
back,squat,0,0,-734,100,-309
back,squat,0,0,-725,113,-336
back,squat,0,0,-726,131,-430
back,squat,0,0,-750,125,-469
back,squat,0,0,-776,125,-446
back,squat,0,0,-753,148,-442
back,squat,0,0,-741,150,-478
back,squat,0,0,-782,149,-443
back,squat,0,0,-803,157,-417
back,squat,0,0,-796,138,-433
back,squat,0,0,-805,116,-431
back,squat,0,0,-816,100,-445
back,squat,0,0,-804,108,-472
back,squat,0,0,-788,124,-484
back,squat,0,0,-791,116,-481
back,squat,0,0,-796,116,-490
back,squat,0,0,-785,120,-505
back,squat,0,0,-776,126,-490
back,squat,0,0,-779,118,-492
back,squat,0,0,-799,82,-509
back,squat,0,0,-821,80,-501
back,squat,0,0,-808,112,-486
back,squat,0,0,-782,139,-469
back,squat,0,0,-771,117,-482
back,squat,0,0,-817,84,-490
back,squat,0,0,-862,78,-502
back,squat,0,0,-849,105,-531
back,squat,0,0,-824,131,-575
back,squat,0,0,-828,113,-597
back,squat,0,0,-851,117,-588
back,squat,0,0,-868,108,-608
back,squat,0,0,-889,128,-611
back,squat,0,0,-891,123,-640
back,squat,0,0,-849,81,-700
back,squat,0,0,-858,96,-663
back,squat,0,0,-881,96,-648
back,squat,0,0,-904,104,-658
back,squat,0,0,-896,104,-712
back,squat,0,0,-872,120,-696
back,squat,0,0,-849,120,-735
back,squat,0,0,-878,120,-751
back,squat,0,0,-917,135,-767
back,squat,0,0,-905,121,-761
back,squat,0,0,-890,141,-753
back,squat,0,0,-881,130,-752
back,squat,0,0,-887,135,-725
back,squat,0,0,-915,116,-687
back,squat,0,0,-900,125,-713
back,squat,0,0,-877,122,-745
back,squat,0,0,-872,132,-764
back,squat,0,0,-872,136,-768
back,squat,0,0,-872,136,-768
back,squat,0,0,-861,130,-762
back,squat,0,0,-850,128,-777
back,squat,0,0,-853,144,-784
back,squat,0,0,-835,131,-789
back,squat,0,0,-839,125,-767
back,squat,0,0,-838,118,-732
back,squat,0,0,-822,112,-725
back,squat,0,0,-816,117,-714
back,squat,0,0,-816,116,-713
back,squat,0,0,-812,112,-724
back,squat,0,0,-808,120,-736
back,squat,0,0,-800,128,-740
back,squat,0,0,-792,128,-732
back,squat,0,0,-792,128,-713
back,squat,0,0,-785,124,-685
back,squat,0,0,-769,127,-672
back,squat,0,0,-760,123,-662
back,squat,0,0,-763,119,-666
back,squat,0,0,-762,141,-687
back,squat,0,0,-749,133,-650
back,squat,0,0,-744,138,-605
back,squat,0,0,-742,148,-598
back,squat,0,0,-731,122,-601
back,squat,0,0,-720,124,-605
back,squat,0,0,-716,118,-558
back,squat,0,0,-708,132,-576
back,squat,0,0,-720,118,-573
back,squat,0,0,-721,115,-560
back,squat,0,0,-727,125,-559
back,squat,0,0,-720,112,-550
back,squat,0,0,-722,114,-534
back,squat,0,0,-738,131,-526
back,squat,0,0,-752,151,-572
back,squat,0,0,-751,135,-530
back,squat,0,0,-736,128,-556
back,squat,0,0,-728,128,-489
back,squat,0,0,-744,136,-512
back,squat,0,0,-768,136,-536
back,squat,0,0,-760,113,-536
back,squat,0,0,-737,104,-521
back,squat,0,0,-706,126,-483
back,squat,0,0,-704,128,-487
back,squat,0,0,-697,114,-474
back,squat,0,0,-682,126,-465
back,squat,0,0,-673,128,-423
back,squat,0,0,-659,121,-409
back,squat,0,0,-649,113,-428
back,squat,0,0,-648,106,-413
back,squat,0,0,-654,104,-389
back,squat,0,0,-662,92,-420
back,squat,0,0,-664,106,-397
back,squat,0,0,-670,101,-378
back,squat,0,0,-694,107,-398
back,squat,0,0,-709,123,-468
back,squat,0,0,-738,128,-507
back,squat,0,0,-788,118,-522
back,squat,0,0,-833,112,-518
back,squat,0,0,-853,122,-531
back,squat,0,0,-861,123,-521
back,squat,0,0,-868,116,-504
back,squat,0,0,-863,125,-517
back,squat,0,0,-852,140,-524
back,squat,0,0,-836,136,-480
back,squat,0,0,-812,136,-471
back,squat,0,0,-804,148,-493
back,squat,0,0,-797,156,-487
back,squat,0,0,-784,157,-476
back,squat,0,0,-778,155,-448
back,squat,0,0,-762,157,-460
back,squat,0,0,-758,146,-471
back,squat,0,0,-771,136,-442
back,squat,0,0,-773,136,-416
back,squat,0,0,-770,136,-414
back,squat,0,0,-771,138,-392
back,squat,0,0,-743,142,-360
back,squat,0,0,-690,136,-394
back,squat,0,0,-674,140,-411
back,squat,0,0,-675,159,-361
back,squat,0,0,-653,172,-351
back,squat,0,0,-647,116,-405
back,squat,0,0,-685,97,-341
back,squat,0,0,-711,108,-298
back,squat,0,0,-704,135,-422
back,squat,0,0,-705,127,-402
back,squat,0,0,-720,122,-343
back,squat,0,0,-723,141,-343
back,squat,0,0,-778,89,-472
back,squat,0,0,-840,136,-481
back,squat,0,0,-824,152,-543
back,squat,0,0,-785,191,-505
back,squat,0,0,-807,207,-451
back,squat,0,0,-815,156,-359
back,squat,0,0,-838,137,-410
back,squat,0,0,-840,115,-395
back,squat,0,0,-854,112,-406
back,squat,0,0,-842,126,-463
back,squat,0,0,-813,148,-479
back,squat,0,0,-808,159,-473
back,squat,0,0,-846,135,-447
back,squat,0,0,-875,103,-428
back,squat,0,0,-874,120,-460
back,squat,0,0,-860,146,-490
back,squat,0,0,-850,146,-513
back,squat,0,0,-859,138,-514
back,squat,0,0,-864,120,-523
back,squat,0,0,-901,117,-533
back,squat,0,0,-930,115,-541
back,squat,0,0,-921,122,-559
back,squat,0,0,-907,118,-592
back,squat,0,0,-913,121,-603
back,squat,0,0,-924,137,-582
back,squat,0,0,-928,135,-594
back,squat,0,0,-936,140,-595
back,squat,0,0,-940,148,-600
back,squat,0,0,-932,156,-628
back,squat,0,0,-939,164,-647
back,squat,0,0,-959,167,-643
back,squat,0,0,-955,179,-633
back,squat,0,0,-942,197,-656
back,squat,0,0,-952,204,-656
back,squat,0,0,-955,175,-650
back,squat,0,0,-957,165,-635
back,squat,0,0,-952,173,-632
back,squat,0,0,-954,175,-660
back,squat,0,0,-953,194,-693
back,squat,0,0,-934,200,-704
back,squat,0,0,-930,196,-700
back,squat,0,0,-932,186,-690
back,squat,0,0,-917,192,-698
back,squat,0,0,-904,191,-701
back,squat,0,0,-900,184,-687
back,squat,0,0,-881,182,-679
back,squat,0,0,-890,171,-673
back,squat,0,0,-902,191,-676
back,squat,0,0,-887,184,-643
back,squat,0,0,-871,184,-670
back,squat,0,0,-865,185,-648
back,squat,0,0,-880,200,-640
back,squat,0,0,-880,192,-632
back,squat,0,0,-888,184,-632
back,squat,0,0,-872,176,-648
back,squat,0,0,-849,184,-656
back,squat,0,0,-848,169,-589
back,squat,0,0,-855,183,-599
back,squat,0,0,-842,170,-593
back,squat,0,0,-847,175,-550
back,squat,0,0,-841,183,-592
back,squat,0,0,-827,177,-600
back,squat,0,0,-831,183,-607
back,squat,0,0,-826,178,-589
back,squat,0,0,-812,176,-590
back,squat,0,0,-796,176,-580
back,squat,0,0,-786,170,-541
back,squat,0,0,-778,162,-528
back,squat,0,0,-754,149,-506
back,squat,0,0,-739,155,-496
back,squat,0,0,-736,165,-496
back,squat,0,0,-736,163,-506
back,squat,0,0,-736,155,-527
back,squat,0,0,-760,152,-526
back,squat,0,0,-762,143,-543
back,squat,0,0,-756,145,-578
back,squat,0,0,-756,156,-588
back,squat,0,0,-748,156,-584
back,squat,0,0,-744,160,-580
back,squat,0,0,-736,160,-553
back,squat,0,0,-728,148,-543
back,squat,0,0,-732,144,-535
back,squat,0,0,-746,137,-467
back,squat,0,0,-763,125,-426
back,squat,0,0,-765,120,-455
back,squat,0,0,-748,117,-471
back,squat,0,0,-725,117,-434
back,squat,0,0,-720,123,-392
back,squat,0,0,-718,105,-399
back,squat,0,0,-707,93,-409
back,squat,0,0,-685,112,-384
back,squat,0,0,-644,138,-374
back,squat,0,0,-604,144,-403
back,squat,0,0,-607,139,-362
back,squat,0,0,-677,117,-364
back,squat,0,0,-733,105,-352
back,squat,0,0,-719,117,-391
back,squat,0,0,-720,141,-384
back,squat,0,0,-784,117,-381
back,squat,0,0,-853,89,-364
back,squat,0,0,-904,98,-405
back,squat,0,0,-904,121,-480
back,squat,0,0,-896,136,-488
back,squat,0,0,-904,128,-496
back,squat,0,0,-912,128,-464
back,squat,0,0,-920,136,-472
back,squat,0,0,-905,128,-411
back,squat,0,0,-889,121,-378
back,squat,0,0,-881,120,-391
back,squat,0,0,-880,106,-371
back,squat,0,0,-887,104,-361
back,squat,0,0,-874,97,-387
back,squat,0,0,-865,103,-405
back,squat,0,0,-871,97,-421
back,squat,0,0,-885,109,-437
back,squat,0,0,-888,118,-434
back,squat,0,0,-888,114,-444
back,squat,0,0,-888,118,-413
back,squat,0,0,-899,120,-377
back,squat,0,0,-910,131,-346
back,squat,0,0,-901,136,-358
back,squat,0,0,-891,125,-394
back,squat,0,0,-878,115,-398
back,squat,0,0,-887,117,-417
back,squat,0,0,-886,130,-427
back,squat,0,0,-866,145,-424
back,squat,0,0,-856,152,-402
back,squat,0,0,-852,139,-358
back,squat,0,0,-848,116,-319
back,squat,0,0,-828,100,-292
back,squat,0,0,-793,92,-261
back,squat,0,0,-761,88,-236
back,squat,0,0,-737,74,-225
back,squat,0,0,-725,53,-236
back,squat,0,0,-720,67,-293
back,squat,0,0,-714,96,-348
back,squat,0,0,-707,93,-368
back,squat,0,0,-712,85,-360
back,squat,0,0,-725,72,-360
back,squat,0,0,-776,61,-375
back,squat,0,0,-837,67,-331
back,squat,0,0,-840,67,-341
back,squat,0,0,-822,94,-396
back,squat,0,0,-844,83,-377
back,squat,0,0,-853,66,-345
back,squat,0,0,-837,72,-338
back,squat,0,0,-825,73,-412
back,squat,0,0,-834,81,-398
back,squat,0,0,-845,88,-433
back,squat,0,0,-822,90,-436
back,squat,0,0,-808,103,-399
back,squat,0,0,-813,88,-392
back,squat,0,0,-880,86,-394
back,squat,0,0,-871,57,-425
back,squat,0,0,-840,80,-448
back,squat,0,0,-800,128,-424
back,squat,0,0,-808,120,-401
back,squat,0,0,-808,97,-415
back,squat,0,0,-838,74,-483
back,squat,0,0,-847,94,-503
back,squat,0,0,-827,117,-525
back,squat,0,0,-789,134,-514
back,squat,0,0,-811,129,-539
back,squat,0,0,-856,121,-444
back,squat,0,0,-851,113,-489
back,squat,0,0,-835,112,-523
back,squat,0,0,-838,131,-571
back,squat,0,0,-870,142,-560
back,squat,0,0,-892,126,-593
back,squat,0,0,-907,131,-654
back,squat,0,0,-873,142,-650
back,squat,0,0,-840,155,-618
back,squat,0,0,-864,144,-571
back,squat,0,0,-921,141,-572
back,squat,0,0,-929,144,-619
back,squat,0,0,-896,154,-659
back,squat,0,0,-871,160,-658
back,squat,0,0,-882,164,-652
back,squat,0,0,-913,168,-673
back,squat,0,0,-932,172,-688
back,squat,0,0,-928,192,-708
back,squat,0,0,-916,208,-701
back,squat,0,0,-919,208,-683
back,squat,0,0,-946,201,-685
back,squat,0,0,-968,195,-689
back,squat,0,0,-949,200,-709
back,squat,0,0,-911,206,-713
back,squat,0,0,-896,216,-725
back,squat,0,0,-901,216,-717
back,squat,0,0,-907,206,-722
back,squat,0,0,-891,182,-734
back,squat,0,0,-880,178,-707
back,squat,0,0,-878,184,-694
back,squat,0,0,-872,186,-684
back,squat,0,0,-867,196,-674
back,squat,0,0,-848,205,-683
back,squat,0,0,-845,191,-697
back,squat,0,0,-831,187,-697
back,squat,0,0,-824,201,-664
back,squat,0,0,-822,207,-666
back,squat,0,0,-808,201,-678
back,squat,0,0,-808,208,-664
back,squat,0,0,-809,208,-665
back,squat,0,0,-816,208,-672
back,squat,0,0,-816,200,-664
back,squat,0,0,-800,200,-672
back,squat,0,0,-792,208,-648
back,squat,0,0,-800,208,-648
back,squat,0,0,-800,200,-640
back,squat,0,0,-807,185,-625
back,squat,0,0,-801,184,-639
back,squat,0,0,-786,198,-633
back,squat,0,0,-777,193,-639
back,squat,0,0,-803,185,-620
back,squat,0,0,-808,171,-649
back,squat,0,0,-788,175,-656
back,squat,0,0,-784,176,-637
back,squat,0,0,-790,170,-613
back,squat,0,0,-786,162,-596
back,squat,0,0,-772,166,-592
back,squat,0,0,-768,157,-592
back,squat,0,0,-768,158,-570
back,squat,0,0,-763,155,-555
back,squat,0,0,-749,152,-547
back,squat,0,0,-724,157,-549
back,squat,0,0,-707,155,-557
back,squat,0,0,-718,142,-522
back,squat,0,0,-723,127,-487
back,squat,0,0,-698,120,-484
back,squat,0,0,-667,116,-471
back,squat,0,0,-635,104,-423
back,squat,0,0,-608,88,-372
back,squat,0,0,-596,72,-360
back,squat,0,0,-585,60,-368
back,squat,0,0,-572,70,-372
back,squat,0,0,-558,98,-389
back,squat,0,0,-547,118,-414
back,squat,0,0,-567,122,-418
back,squat,0,0,-612,106,-411
back,squat,0,0,-664,99,-424
back,squat,0,0,-709,104,-450
back,squat,0,0,-746,106,-474
back,squat,0,0,-782,114,-480
back,squat,0,0,-824,116,-476
back,squat,0,0,-850,110,-472
back,squat,0,0,-852,126,-501
back,squat,0,0,-840,120,-513
back,squat,0,0,-839,119,-485
