chest,dumbbell-chest-press,0,0,-936,-216,200
chest,dumbbell-chest-press,0,0,-959,-208,76
chest,dumbbell-chest-press,0,0,-983,-238,72
chest,dumbbell-chest-press,0,0,-999,-262,94
chest,dumbbell-chest-press,0,0,-985,-235,154
chest,dumbbell-chest-press,0,0,-984,-246,181
chest,dumbbell-chest-press,0,0,-984,-206,135
chest,dumbbell-chest-press,0,0,-984,-227,155
chest,dumbbell-chest-press,0,0,-1017,-205,193
chest,dumbbell-chest-press,0,0,-1017,-213,226
chest,dumbbell-chest-press,0,0,-1010,-197,181
chest,dumbbell-chest-press,0,0,-1014,-211,156
chest,dumbbell-chest-press,0,0,-1022,-240,170
chest,dumbbell-chest-press,0,0,-1024,-242,135
chest,dumbbell-chest-press,0,0,-1030,-229,183
chest,dumbbell-chest-press,0,0,-1038,-235,230
chest,dumbbell-chest-press,0,0,-1040,-218,229
chest,dumbbell-chest-press,0,0,-1029,-213,235
chest,dumbbell-chest-press,0,0,-1019,-231,255
chest,dumbbell-chest-press,0,0,-1016,-230,274
chest,dumbbell-chest-press,0,0,-1002,-219,242
chest,dumbbell-chest-press,0,0,-992,-216,179
chest,dumbbell-chest-press,0,0,-996,-220,143
chest,dumbbell-chest-press,0,0,-996,-220,132
chest,dumbbell-chest-press,0,0,-984,-208,153
chest,dumbbell-chest-press,0,0,-976,-192,172
chest,dumbbell-chest-press,0,0,-984,-184,168
chest,dumbbell-chest-press,0,0,-996,-195,183
chest,dumbbell-chest-press,0,0,-1011,-208,193
chest,dumbbell-chest-press,0,0,-1044,-218,187
chest,dumbbell-chest-press,0,0,-1091,-248,192
chest,dumbbell-chest-press,0,0,-1141,-290,180
chest,dumbbell-chest-press,0,0,-1188,-323,145
chest,dumbbell-chest-press,0,0,-1216,-320,139
chest,dumbbell-chest-press,0,0,-1235,-301,184
chest,dumbbell-chest-press,0,0,-1233,-296,198
chest,dumbbell-chest-press,0,0,-1200,-296,165
chest,dumbbell-chest-press,0,0,-1156,-298,102
chest,dumbbell-chest-press,0,0,-1140,-308,118
chest,dumbbell-chest-press,0,0,-1124,-315,110
chest,dumbbell-chest-press,0,0,-1102,-296,96
chest,dumbbell-chest-press,0,0,-1057,-299,77
chest,dumbbell-chest-press,0,0,-1019,-317,132
chest,dumbbell-chest-press,0,0,-993,-339,136
chest,dumbbell-chest-press,0,0,-995,-310,237
chest,dumbbell-chest-press,0,0,-963,-299,2
chest,dumbbell-chest-press,0,0,-985,-320,28
chest,dumbbell-chest-press,0,0,-1000,-316,152
chest,dumbbell-chest-press,0,0,-999,-256,149
chest,dumbbell-chest-press,0,0,-975,-266,87
chest,dumbbell-chest-press,0,0,-952,-328,66
chest,dumbbell-chest-press,0,0,-960,-296,230
chest,dumbbell-chest-press,0,0,-976,-249,123
chest,dumbbell-chest-press,0,0,-961,-278,112
chest,dumbbell-chest-press,0,0,-967,-287,52
chest,dumbbell-chest-press,0,0,-975,-266,157
chest,dumbbell-chest-press,0,0,-983,-257,61
chest,dumbbell-chest-press,0,0,-984,-263,27
chest,dumbbell-chest-press,0,0,-984,-250,65
chest,dumbbell-chest-press,0,0,-951,-268,139
chest,dumbbell-chest-press,0,0,-970,-259,152
chest,dumbbell-chest-press,0,0,-963,-269,146
chest,dumbbell-chest-press,0,0,-960,-291,138
chest,dumbbell-chest-press,0,0,-966,-284,184
chest,dumbbell-chest-press,0,0,-962,-262,188
chest,dumbbell-chest-press,0,0,-960,-250,173
chest,dumbbell-chest-press,0,0,-966,-254,185
chest,dumbbell-chest-press,0,0,-963,-245,176
chest,dumbbell-chest-press,0,0,-960,-235,168
chest,dumbbell-chest-press,0,0,-955,-227,193
chest,dumbbell-chest-press,0,0,-962,-229,173
chest,dumbbell-chest-press,0,0,-954,-227,157
chest,dumbbell-chest-press,0,0,-944,-201,137
chest,dumbbell-chest-press,0,0,-948,-188,107
chest,dumbbell-chest-press,0,0,-943,-188,148
chest,dumbbell-chest-press,0,0,-932,-192,175
chest,dumbbell-chest-press,0,0,-924,-188,152
chest,dumbbell-chest-press,0,0,-928,-172,156
chest,dumbbell-chest-press,0,0,-940,-179,183
chest,dumbbell-chest-press,0,0,-944,-174,204
