chest,dummbell-chest-press-twist,0,0,-1008,-136,-40
chest,dummbell-chest-press-twist,0,0,-1015,-101,-5
chest,dummbell-chest-press-twist,0,0,-1024,-54,30
chest,dummbell-chest-press-twist,0,0,-1018,-28,-76
chest,dummbell-chest-press-twist,0,0,-1011,-28,-176
chest,dummbell-chest-press-twist,0,0,-1001,-54,-270
chest,dummbell-chest-press-twist,0,0,-1000,-128,-284
chest,dummbell-chest-press-twist,0,0,-996,-193,-296
chest,dummbell-chest-press-twist,0,0,-980,-223,-320
chest,dummbell-chest-press-twist,0,0,-966,-208,-360
chest,dummbell-chest-press-twist,0,0,-951,-175,-400
chest,dummbell-chest-press-twist,0,0,-941,-165,-400
chest,dummbell-chest-press-twist,0,0,-936,-178,-358
chest,dummbell-chest-press-twist,0,0,-936,-212,-272
chest,dummbell-chest-press-twist,0,0,-940,-153,-147
chest,dummbell-chest-press-twist,0,0,-947,-77,-62
chest,dummbell-chest-press-twist,0,0,-957,13,-82
chest,dummbell-chest-press-twist,0,0,-946,26,-148
chest,dummbell-chest-press-twist,0,0,-928,7,-220
chest,dummbell-chest-press-twist,0,0,-922,-3,-186
chest,dummbell-chest-press-twist,0,0,-930,17,-120
chest,dummbell-chest-press-twist,0,0,-950,67,-26
chest,dummbell-chest-press-twist,0,0,-984,122,2
chest,dummbell-chest-press-twist,0,0,-1004,154,-16
chest,dummbell-chest-press-twist,0,0,-988,134,-120
chest,dummbell-chest-press-twist,0,0,-963,132,-190
chest,dummbell-chest-press-twist,0,0,-935,140,-238
chest,dummbell-chest-press-twist,0,0,-925,174,-224
chest,dummbell-chest-press-twist,0,0,-910,187,-214
chest,dummbell-chest-press-twist,0,0,-890,177,-208
chest,dummbell-chest-press-twist,0,0,-874,212,-190
chest,dummbell-chest-press-twist,0,0,-854,254,-178
chest,dummbell-chest-press-twist,0,0,-818,298,-182
chest,dummbell-chest-press-twist,0,0,-776,336,-177
chest,dummbell-chest-press-twist,0,0,-733,369,-167
chest,dummbell-chest-press-twist,0,0,-703,379,-157
chest,dummbell-chest-press-twist,0,0,-666,359,-192
chest,dummbell-chest-press-twist,0,0,-620,309,-272
chest,dummbell-chest-press-twist,0,0,-562,264,-338
chest,dummbell-chest-press-twist,0,0,-504,250,-354
chest,dummbell-chest-press-twist,0,0,-448,310,-254
chest,dummbell-chest-press-twist,0,0,-411,338,-196
chest,dummbell-chest-press-twist,0,0,-380,350,-156
chest,dummbell-chest-press-twist,0,0,-334,336,-122
chest,dummbell-chest-press-twist,0,0,-292,350,-84
chest,dummbell-chest-press-twist,0,0,-252,396,-44
chest,dummbell-chest-press-twist,0,0,-212,440,-49
chest,dummbell-chest-press-twist,0,0,-170,464,-60
chest,dummbell-chest-press-twist,0,0,-126,440,-76
chest,dummbell-chest-press-twist,0,0,-80,400,-84
chest,dummbell-chest-press-twist,0,0,-33,357,-88
chest,dummbell-chest-press-twist,0,0,37,327,-94
chest,dummbell-chest-press-twist,0,0,114,307,-91
chest,dummbell-chest-press-twist,0,0,200,297,-81
chest,dummbell-chest-press-twist,0,0,266,300,-53
chest,dummbell-chest-press-twist,0,0,333,322,-20
chest,dummbell-chest-press-twist,0,0,403,382,20
chest,dummbell-chest-press-twist,0,0,484,488,28
chest,dummbell-chest-press-twist,0,0,564,605,28
chest,dummbell-chest-press-twist,0,0,598,655,62
chest,dummbell-chest-press-twist,0,0,641,702,70
chest,dummbell-chest-press-twist,0,0,691,748,50
chest,dummbell-chest-press-twist,0,0,777,864,34
chest,dummbell-chest-press-twist,0,0,861,976,20
chest,dummbell-chest-press-twist,0,0,931,1056,4
chest,dummbell-chest-press-twist,0,0,973,1132,-24
chest,dummbell-chest-press-twist,0,0,1001,1208,-56
chest,dummbell-chest-press-twist,0,0,1011,1288,-56
chest,dummbell-chest-press-twist,0,0,1014,1300,-31
chest,dummbell-chest-press-twist,0,0,1008,1246,19
chest,dummbell-chest-press-twist,0,0,990,1186,33
chest,dummbell-chest-press-twist,0,0,967,1132,31
chest,dummbell-chest-press-twist,0,0,937,1092,1
chest,dummbell-chest-press-twist,0,0,893,1024,-15
chest,dummbell-chest-press-twist,0,0,843,942,-20
chest,dummbell-chest-press-twist,0,0,793,842,14
chest,dummbell-chest-press-twist,0,0,750,757,60
chest,dummbell-chest-press-twist,0,0,716,687,114
chest,dummbell-chest-press-twist,0,0,708,622,124
chest,dummbell-chest-press-twist,0,0,718,556,137
chest,dummbell-chest-press-twist,0,0,762,492,167
chest,dummbell-chest-press-twist,0,0,814,430,190
chest,dummbell-chest-press-twist,0,0,868,370,210
chest,dummbell-chest-press-twist,0,0,914,310,224
chest,dummbell-chest-press-twist,0,0,944,265,237
chest,dummbell-chest-press-twist,0,0,958,235,247
chest,dummbell-chest-press-twist,0,0,982,223,270
chest,dummbell-chest-press-twist,0,0,1012,214,294
chest,dummbell-chest-press-twist,0,0,1052,210,314
chest,dummbell-chest-press-twist,0,0,1064,187,285
chest,dummbell-chest-press-twist,0,0,1062,158,238
chest,dummbell-chest-press-twist,0,0,1036,144,218
chest,dummbell-chest-press-twist,0,0,1026,126,208
chest,dummbell-chest-press-twist,0,0,1032,106,208
chest,dummbell-chest-press-twist,0,0,1059,77,212
chest,dummbell-chest-press-twist,0,0,1098,53,204
chest,dummbell-chest-press-twist,0,0,1158,43,164
chest,dummbell-chest-press-twist,0,0,1225,30,156
chest,dummbell-chest-press-twist,0,0,1290,14,164
chest,dummbell-chest-press-twist,0,0,1310,0,210
chest,dummbell-chest-press-twist,0,0,1310,2,240
chest,dummbell-chest-press-twist,0,0,1290,22,254
chest,dummbell-chest-press-twist,0,0,1279,60,157
chest,dummbell-chest-press-twist,0,0,1286,67,56
chest,dummbell-chest-press-twist,0,0,1330,-3,-24
chest,dummbell-chest-press-twist,0,0,1348,-14,15
chest,dummbell-chest-press-twist,0,0,1348,8,96
chest,dummbell-chest-press-twist,0,0,1314,82,102
chest,dummbell-chest-press-twist,0,0,1286,150,262
chest,dummbell-chest-press-twist,0,0,1266,210,576
chest,dummbell-chest-press-twist,0,0,1291,-22,221
chest,dummbell-chest-press-twist,0,0,1312,-208,-80
