chest,dumbbell-chest-press,0,0,-904,-232,88
chest,dumbbell-chest-press,0,0,-826,-263,135
chest,dumbbell-chest-press,0,0,-900,-325,600
chest,dumbbell-chest-press,0,0,-897,-216,177
chest,dumbbell-chest-press,0,0,-881,-266,64
chest,dumbbell-chest-press,0,0,-937,-286,213
chest,dumbbell-chest-press,0,0,-923,-302,504
chest,dumbbell-chest-press,0,0,-920,-290,257
chest,dumbbell-chest-press,0,0,-880,-281,148
chest,dumbbell-chest-press,0,0,-859,-319,318
chest,dumbbell-chest-press,0,0,-913,-245,354
chest,dumbbell-chest-press,0,0,-922,-205,160
chest,dumbbell-chest-press,0,0,-890,-291,207
chest,dumbbell-chest-press,0,0,-927,-255,193
chest,dumbbell-chest-press,0,0,-978,-226,233
chest,dumbbell-chest-press,0,0,-986,-241,95
chest,dumbbell-chest-press,0,0,-1000,-280,127
chest,dumbbell-chest-press,0,0,-1019,-312,423
chest,dumbbell-chest-press,0,0,-1060,-228,353
chest,dumbbell-chest-press,0,0,-1055,-275,97
chest,dumbbell-chest-press,0,0,-1045,-298,85
chest,dumbbell-chest-press,0,0,-1029,-277,261
chest,dumbbell-chest-press,0,0,-985,-258,97
chest,dumbbell-chest-press,0,0,-986,-296,81
chest,dumbbell-chest-press,0,0,-1020,-332,228
chest,dumbbell-chest-press,0,0,-1016,-324,204
chest,dumbbell-chest-press,0,0,-973,-370,142
chest,dumbbell-chest-press,0,0,-922,-438,195
chest,dumbbell-chest-press,0,0,-938,-408,394
chest,dumbbell-chest-press,0,0,-962,-376,306
chest,dumbbell-chest-press,0,0,-936,-442,120
chest,dumbbell-chest-press,0,0,-975,-438,271
chest,dumbbell-chest-press,0,0,-994,-396,360
chest,dumbbell-chest-press,0,0,-968,-409,272
chest,dumbbell-chest-press,0,0,-936,-493,117
chest,dumbbell-chest-press,0,0,-951,-504,215
chest,dumbbell-chest-press,0,0,-977,-437,337
chest,dumbbell-chest-press,0,0,-958,-459,191
chest,dumbbell-chest-press,0,0,-962,-474,109
chest,dumbbell-chest-press,0,0,-999,-432,265
chest,dumbbell-chest-press,0,0,-1027,-442,299
chest,dumbbell-chest-press,0,0,-1049,-462,470
chest,dumbbell-chest-press,0,0,-1101,-387,228
chest,dumbbell-chest-press,0,0,-1168,-406,284
chest,dumbbell-chest-press,0,0,-1175,-446,272
chest,dumbbell-chest-press,0,0,-1221,-483,283
chest,dumbbell-chest-press,0,0,-1205,-441,-50
chest,dumbbell-chest-press,0,0,-1254,-455,346
chest,dumbbell-chest-press,0,0,-1222,-444,377
