arms,biceps-curl,0,0,1808,752,1976
arms,biceps-curl,0,0,1622,-1228,2434
arms,biceps-curl,0,0,1395,-398,691
arms,biceps-curl,0,0,1332,-158,1010
arms,biceps-curl,0,0,1335,-115,610
arms,biceps-curl,0,0,1051,-48,440
arms,biceps-curl,0,0,835,30,368
arms,biceps-curl,0,0,726,81,449
arms,biceps-curl,0,0,659,161,537
arms,biceps-curl,0,0,635,254,598
arms,biceps-curl,0,0,619,336,659
arms,biceps-curl,0,0,622,395,691
arms,biceps-curl,0,0,660,402,684
arms,biceps-curl,0,0,701,388,656
arms,biceps-curl,0,0,723,390,631
arms,biceps-curl,0,0,756,414,563
arms,biceps-curl,0,0,806,419,509
arms,biceps-curl,0,0,840,395,496
arms,biceps-curl,0,0,863,369,496
arms,biceps-curl,0,0,872,335,526
arms,biceps-curl,0,0,853,277,554
arms,biceps-curl,0,0,859,220,569
arms,biceps-curl,0,0,868,173,598
arms,biceps-curl,0,0,864,135,616
arms,biceps-curl,0,0,868,91,608
arms,biceps-curl,0,0,880,52,604
arms,biceps-curl,0,0,884,21,589
arms,biceps-curl,0,0,880,-26,557
arms,biceps-curl,0,0,884,-77,548
arms,biceps-curl,0,0,895,-121,539
arms,biceps-curl,0,0,904,-154,510
arms,biceps-curl,0,0,904,-168,472
arms,biceps-curl,0,0,898,-177,409
arms,biceps-curl,0,0,883,-187,349
arms,biceps-curl,0,0,859,-168,312
arms,biceps-curl,0,0,817,-135,314
arms,biceps-curl,0,0,775,-76,290
arms,biceps-curl,0,0,735,-9,193
arms,biceps-curl,0,0,672,42,101
arms,biceps-curl,0,0,611,81,20
arms,biceps-curl,0,0,556,124,22
arms,biceps-curl,0,0,499,172,-44
arms,biceps-curl,0,0,427,195,-183
arms,biceps-curl,0,0,348,209,-260
arms,biceps-curl,0,0,270,219,-279
arms,biceps-curl,0,0,196,246,-275
arms,biceps-curl,0,0,165,302,-295
arms,biceps-curl,0,0,226,368,-290
arms,biceps-curl,0,0,382,479,-313
arms,biceps-curl,0,0,668,614,-170
arms,biceps-curl,0,0,1060,819,42
arms,biceps-curl,0,0,1412,1077,286
arms,biceps-curl,0,0,1672,1251,420
arms,biceps-curl,0,0,1657,1127,325
arms,biceps-curl,0,0,1552,911,111
arms,biceps-curl,0,0,1478,808,-28
arms,biceps-curl,0,0,1408,721,-147
arms,biceps-curl,0,0,1316,677,-160
arms,biceps-curl,0,0,1181,652,-133
arms,biceps-curl,0,0,1040,608,-81
arms,biceps-curl,0,0,912,554,-46
arms,biceps-curl,0,0,818,512,-8
arms,biceps-curl,0,0,757,467,-6
arms,biceps-curl,0,0,714,414,4
arms,biceps-curl,0,0,680,371,-4
arms,biceps-curl,0,0,666,326,9
arms,biceps-curl,0,0,670,279,-6
arms,biceps-curl,0,0,688,237,-27
arms,biceps-curl,0,0,728,198,-16
arms,biceps-curl,0,0,785,174,-3
arms,biceps-curl,0,0,877,163,30
arms,biceps-curl,0,0,982,155,101
arms,biceps-curl,0,0,1075,171,196
arms,biceps-curl,0,0,1134,224,271
arms,biceps-curl,0,0,1139,321,283
arms,biceps-curl,0,0,1091,455,222
arms,biceps-curl,0,0,1012,580,76
arms,biceps-curl,0,0,937,667,-62
arms,biceps-curl,0,0,889,745,-122
arms,biceps-curl,0,0,865,796,-77
arms,biceps-curl,0,0,839,760,89
arms,biceps-curl,0,0,810,656,229
arms,biceps-curl,0,0,818,550,281
arms,biceps-curl,0,0,857,441,247
arms,biceps-curl,0,0,877,281,97
arms,biceps-curl,0,0,872,121,-60
arms,biceps-curl,0,0,816,23,-155
arms,biceps-curl,0,0,746,4,-211
arms,biceps-curl,0,0,716,86,-248
arms,biceps-curl,0,0,736,199,-258
arms,biceps-curl,0,0,767,318,-211
arms,biceps-curl,0,0,807,404,-189
arms,biceps-curl,0,0,886,502,-201
arms,biceps-curl,0,0,988,763,-321
arms,biceps-curl,0,0,1010,892,-357
arms,biceps-curl,0,0,1023,875,-257
arms,biceps-curl,0,0,1019,911,7
arms,biceps-curl,0,0,1056,1035,-5
arms,biceps-curl,0,0,1140,1059,-55
arms,biceps-curl,0,0,1205,983,-38
arms,biceps-curl,0,0,1317,799,-4
arms,biceps-curl,0,0,1480,752,144
